index_id	singers	songNames	Songindexs	startTimes	endTimes	fullNames	if_lyrics_exists	rawFormat	audioDuration	isDone	singers_zh	songNames_zh
19868	XieTingFeng	TianKongZheMaDa	32	149.69	155.69	XieTingFeng_TianKongZheMaDa_32_149.69_155.69.wav	TRUE	wav	219.85	FALSE	???	?????
19869	XieTingFeng	TianKongZheMaDa	33	155.69	158.87	XieTingFeng_TianKongZheMaDa_33_155.69_158.87.wav	TRUE	wav	219.85	FALSE	???	?????
19870	XieTingFeng	TianKongZheMaDa	34	158.96	162.55	XieTingFeng_TianKongZheMaDa_34_158.96_162.55.wav	TRUE	wav	219.85	FALSE	???	?????
19871	XieTingFeng	TianKongZheMaDa	35	165.34	170.97	XieTingFeng_TianKongZheMaDa_35_165.34_170.97.wav	TRUE	wav	219.85	FALSE	???	?????
19872	XieTingFeng	TianKongZheMaDa	36	171.82	176.02	XieTingFeng_TianKongZheMaDa_36_171.82_176.02.wav	TRUE	wav	219.85	FALSE	???	?????
19873	XieTingFeng	TianKongZheMaDa	37	176.04	182.04	XieTingFeng_TianKongZheMaDa_37_176.04_182.04.wav	TRUE	wav	219.85	FALSE	???	?????
19874	XieTingFeng	TianKongZheMaDa	38	182.04	188.04	XieTingFeng_TianKongZheMaDa_38_182.04_188.04.wav	TRUE	wav	219.85	FALSE	???	?????
19875	XieTingFeng	TianKongZheMaDa	39	188.04	194.04	XieTingFeng_TianKongZheMaDa_39_188.04_194.04.wav	TRUE	wav	219.85	FALSE	???	?????
19877	XieTingFeng	TianKongZheMaDa	40	194.04	196.98	XieTingFeng_TianKongZheMaDa_40_194.04_196.98.wav	TRUE	wav	219.85	FALSE	???	?????
19878	XieTingFeng	TianKongZheMaDa	41	197.23	200.79	XieTingFeng_TianKongZheMaDa_41_197.23_200.79.wav	TRUE	wav	219.85	FALSE	???	?????
19879	XieTingFeng	TianKongZheMaDa	42	200.84	206.84	XieTingFeng_TianKongZheMaDa_42_200.84_206.84.wav	TRUE	wav	219.85	FALSE	???	?????
19880	XieTingFeng	TianKongZheMaDa	43	206.84	212.23	XieTingFeng_TianKongZheMaDa_43_206.84_212.23.wav	TRUE	wav	219.85	FALSE	???	?????
19881	XieTingFeng	TianKongZheMaDa	44	212.24	218.24	XieTingFeng_TianKongZheMaDa_44_212.24_218.24.wav	TRUE	wav	219.85	FALSE	???	?????
19882	XieTingFeng	TianKongZheMaDa	45	218.24	219.85	XieTingFeng_TianKongZheMaDa_45_218.24_219.85.wav	TRUE	wav	219.85	FALSE	???	?????
19899	XieTingFeng	Tonight	1	16.18	19.64	XieTingFeng_Tonight_1_16.18_19.64.wav	TRUE	wav	156.4	FALSE	???	Tonight Tonight
19910	XieTingFeng	Tonight	2	20.97	24.17	XieTingFeng_Tonight_2_20.97_24.17.wav	TRUE	wav	156.4	FALSE	???	Tonight Tonight
19917	XieTingFeng	Tonight	3	24.38	26.44	XieTingFeng_Tonight_3_24.38_26.44.wav	TRUE	wav	156.4	FALSE	???	Tonight Tonight
19918	XieTingFeng	Tonight	4	26.45	32.45	XieTingFeng_Tonight_4_26.45_32.45.wav	TRUE	wav	156.4	FALSE	???	Tonight Tonight
19919	XieTingFeng	Tonight	5	32.45	32.8	XieTingFeng_Tonight_5_32.45_32.80.wav	TRUE	wav	156.4	FALSE	???	Tonight Tonight
19920	XieTingFeng	Tonight	6	32.98	38.98	XieTingFeng_Tonight_6_32.98_38.98.wav	TRUE	wav	156.4	FALSE	???	Tonight Tonight
19921	XieTingFeng	Tonight	7	38.98	41.21	XieTingFeng_Tonight_7_38.98_41.21.wav	TRUE	wav	156.4	FALSE	???	Tonight Tonight
19922	XieTingFeng	Tonight	8	41.23	43.34	XieTingFeng_Tonight_8_41.23_43.34.wav	TRUE	wav	156.4	FALSE	???	Tonight Tonight
19923	XieTingFeng	Tonight	9	43.41	49.41	XieTingFeng_Tonight_9_43.41_49.41.wav	TRUE	wav	156.4	FALSE	???	Tonight Tonight
19889	XieTingFeng	Tonight	10	49.41	49.89	XieTingFeng_Tonight_10_49.41_49.89.wav	TRUE	wav	156.4	FALSE	???	Tonight Tonight
19890	XieTingFeng	Tonight	11	49.96	55.96	XieTingFeng_Tonight_11_49.96_55.96.wav	TRUE	wav	156.4	FALSE	???	Tonight Tonight
19891	XieTingFeng	Tonight	12	55.96	59.2	XieTingFeng_Tonight_12_55.96_59.20.wav	TRUE	wav	156.4	FALSE	???	Tonight Tonight
19892	XieTingFeng	Tonight	13	59.29	61.27	XieTingFeng_Tonight_13_59.29_61.27.wav	TRUE	wav	156.4	FALSE	???	Tonight Tonight
19893	XieTingFeng	Tonight	14	65.44	67.72	XieTingFeng_Tonight_14_65.44_67.72.wav	TRUE	wav	156.4	FALSE	???	Tonight Tonight
19894	XieTingFeng	Tonight	15	68.01	70.04	XieTingFeng_Tonight_15_68.01_70.04.wav	TRUE	wav	156.4	FALSE	???	Tonight Tonight
19895	XieTingFeng	Tonight	16	70.06	76.06	XieTingFeng_Tonight_16_70.06_76.06.wav	TRUE	wav	156.4	FALSE	???	Tonight Tonight
19896	XieTingFeng	Tonight	17	76.06	82.06	XieTingFeng_Tonight_17_76.06_82.06.wav	TRUE	wav	156.4	FALSE	???	Tonight Tonight
19897	XieTingFeng	Tonight	18	82.06	84.83	XieTingFeng_Tonight_18_82.06_84.83.wav	TRUE	wav	156.4	FALSE	???	Tonight Tonight
19898	XieTingFeng	Tonight	19	84.86	86.98	XieTingFeng_Tonight_19_84.86_86.98.wav	TRUE	wav	156.4	FALSE	???	Tonight Tonight
19900	XieTingFeng	Tonight	20	87.05	92.77	XieTingFeng_Tonight_20_87.05_92.77.wav	TRUE	wav	156.4	FALSE	???	Tonight Tonight
19901	XieTingFeng	Tonight	21	93.58	99.58	XieTingFeng_Tonight_21_93.58_99.58.wav	TRUE	wav	156.4	FALSE	???	Tonight Tonight
19902	XieTingFeng	Tonight	22	99.58	101.43	XieTingFeng_Tonight_22_99.58_101.43.wav	TRUE	wav	156.4	FALSE	???	Tonight Tonight
19903	XieTingFeng	Tonight	23	107	110.15	XieTingFeng_Tonight_23_107.00_110.15.wav	TRUE	wav	156.4	FALSE	???	Tonight Tonight
19904	XieTingFeng	Tonight	24	110.32	113.52	XieTingFeng_Tonight_24_110.32_113.52.wav	TRUE	wav	156.4	FALSE	???	Tonight Tonight
19905	XieTingFeng	Tonight	25	114.36	118.56	XieTingFeng_Tonight_25_114.36_118.56.wav	TRUE	wav	156.4	FALSE	???	Tonight Tonight
19906	XieTingFeng	Tonight	26	119	123.56	XieTingFeng_Tonight_26_119.00_123.56.wav	TRUE	wav	156.4	FALSE	???	Tonight Tonight
19907	XieTingFeng	Tonight	27	123.99	129.99	XieTingFeng_Tonight_27_123.99_129.99.wav	TRUE	wav	156.4	FALSE	???	Tonight Tonight
19908	XieTingFeng	Tonight	28	129.99	130.62	XieTingFeng_Tonight_28_129.99_130.62.wav	TRUE	wav	156.4	FALSE	???	Tonight Tonight
19909	XieTingFeng	Tonight	29	130.7	132.2	XieTingFeng_Tonight_29_130.70_132.20.wav	TRUE	wav	156.4	FALSE	???	Tonight Tonight
19911	XieTingFeng	Tonight	30	132.89	138.89	XieTingFeng_Tonight_30_132.89_138.89.wav	TRUE	wav	156.4	FALSE	???	Tonight Tonight
19912	XieTingFeng	Tonight	31	138.95	139.43	XieTingFeng_Tonight_31_138.95_139.43.wav	TRUE	wav	156.4	FALSE	???	Tonight Tonight
19913	XieTingFeng	Tonight	32	140.97	146.97	XieTingFeng_Tonight_32_140.97_146.97.wav	TRUE	wav	156.4	FALSE	???	Tonight Tonight
19914	XieTingFeng	Tonight	33	146.97	147.42	XieTingFeng_Tonight_33_146.97_147.42.wav	TRUE	wav	156.4	FALSE	???	Tonight Tonight
19915	XieTingFeng	Tonight	34	148.17	154.17	XieTingFeng_Tonight_34_148.17_154.17.wav	TRUE	wav	156.4	FALSE	???	Tonight Tonight
19916	XieTingFeng	Tonight	35	154.17	156.4	XieTingFeng_Tonight_35_154.17_156.40.wav	TRUE	wav	156.4	FALSE	???	Tonight Tonight
19934	XieTingFeng	TouJiang	1	23.67	28.71	XieTingFeng_TouJiang_1_23.67_28.71.wav	TRUE	wav	224.56	FALSE	???	??
19945	XieTingFeng	TouJiang	2	29.46	34.33	XieTingFeng_TouJiang_2_29.46_34.33.wav	TRUE	wav	224.56	FALSE	???	??
19956	XieTingFeng	TouJiang	3	37.41	40.84	XieTingFeng_TouJiang_3_37.41_40.84.wav	TRUE	wav	224.56	FALSE	???	??
19960	XieTingFeng	TouJiang	4	47.14	52.41	XieTingFeng_TouJiang_4_47.14_52.41.wav	TRUE	wav	224.56	FALSE	???	??
19961	XieTingFeng	TouJiang	5	52.59	57.32	XieTingFeng_TouJiang_5_52.59_57.32.wav	TRUE	wav	224.56	FALSE	???	??
19962	XieTingFeng	TouJiang	6	57.47	60.37	XieTingFeng_TouJiang_6_57.47_60.37.wav	TRUE	wav	224.56	FALSE	???	??
19963	XieTingFeng	TouJiang	7	60.54	65.41	XieTingFeng_TouJiang_7_60.54_65.41.wav	TRUE	wav	224.56	FALSE	???	??
19964	XieTingFeng	TouJiang	8	66.3	69.76	XieTingFeng_TouJiang_8_66.30_69.76.wav	TRUE	wav	224.56	FALSE	???	??
19965	XieTingFeng	TouJiang	9	69.79	73.41	XieTingFeng_TouJiang_9_69.79_73.41.wav	TRUE	wav	224.56	FALSE	???	??
19924	XieTingFeng	TouJiang	10	73.55	77.85	XieTingFeng_TouJiang_10_73.55_77.85.wav	TRUE	wav	224.56	FALSE	???	??
19925	XieTingFeng	TouJiang	11	79.33	81.37	XieTingFeng_TouJiang_11_79.33_81.37.wav	TRUE	wav	224.56	FALSE	???	??
19926	XieTingFeng	TouJiang	12	81.5	87.5	XieTingFeng_TouJiang_12_81.50_87.50.wav	TRUE	wav	224.56	FALSE	???	??
19927	XieTingFeng	TouJiang	13	87.5	89.26	XieTingFeng_TouJiang_13_87.50_89.26.wav	TRUE	wav	224.56	FALSE	???	??
19928	XieTingFeng	TouJiang	14	89.44	93.18	XieTingFeng_TouJiang_14_89.44_93.18.wav	TRUE	wav	224.56	FALSE	???	??
19929	XieTingFeng	TouJiang	15	93.81	95.94	XieTingFeng_TouJiang_15_93.81_95.94.wav	TRUE	wav	224.56	FALSE	???	??
19930	XieTingFeng	TouJiang	16	104.97	109.23	XieTingFeng_TouJiang_16_104.97_109.23.wav	TRUE	wav	224.56	FALSE	???	??
19931	XieTingFeng	TouJiang	17	110.76	115.2	XieTingFeng_TouJiang_17_110.76_115.20.wav	TRUE	wav	224.56	FALSE	???	??
19932	XieTingFeng	TouJiang	18	118.37	120.42	XieTingFeng_TouJiang_18_118.37_120.42.wav	TRUE	wav	224.56	FALSE	???	??
19933	XieTingFeng	TouJiang	19	120.73	123.24	XieTingFeng_TouJiang_19_120.73_123.24.wav	TRUE	wav	224.56	FALSE	???	??
19935	XieTingFeng	TouJiang	20	124.11	127.58	XieTingFeng_TouJiang_20_124.11_127.58.wav	TRUE	wav	224.56	FALSE	???	??
19936	XieTingFeng	TouJiang	21	127.64	131.25	XieTingFeng_TouJiang_21_127.64_131.25.wav	TRUE	wav	224.56	FALSE	???	??
19937	XieTingFeng	TouJiang	22	131.38	133.36	XieTingFeng_TouJiang_22_131.38_133.36.wav	TRUE	wav	224.56	FALSE	???	??
19938	XieTingFeng	TouJiang	23	133.55	135.69	XieTingFeng_TouJiang_23_133.55_135.69.wav	TRUE	wav	224.56	FALSE	???	??
19939	XieTingFeng	TouJiang	24	137.16	139.18	XieTingFeng_TouJiang_24_137.16_139.18.wav	TRUE	wav	224.56	FALSE	???	??
19940	XieTingFeng	TouJiang	25	139.33	142.84	XieTingFeng_TouJiang_25_139.33_142.84.wav	TRUE	wav	224.56	FALSE	???	??
19941	XieTingFeng	TouJiang	26	142.95	146.89	XieTingFeng_TouJiang_26_142.95_146.89.wav	TRUE	wav	224.56	FALSE	???	??
19942	XieTingFeng	TouJiang	27	147.14	152.16	XieTingFeng_TouJiang_27_147.14_152.16.wav	TRUE	wav	224.56	FALSE	???	??
19943	XieTingFeng	TouJiang	28	152.21	158.21	XieTingFeng_TouJiang_28_152.21_158.21.wav	TRUE	wav	224.56	FALSE	???	??
19944	XieTingFeng	TouJiang	29	158.21	164.21	XieTingFeng_TouJiang_29_158.21_164.21.wav	TRUE	wav	224.56	FALSE	???	??
19946	XieTingFeng	TouJiang	30	164.21	170.21	XieTingFeng_TouJiang_30_164.21_170.21.wav	TRUE	wav	224.56	FALSE	???	??
19947	XieTingFeng	TouJiang	31	170.21	175.67	XieTingFeng_TouJiang_31_170.21_175.67.wav	TRUE	wav	224.56	FALSE	???	??
19948	XieTingFeng	TouJiang	32	175.71	177.81	XieTingFeng_TouJiang_32_175.71_177.81.wav	TRUE	wav	224.56	FALSE	???	??
19949	XieTingFeng	TouJiang	33	178.29	180.51	XieTingFeng_TouJiang_33_178.29_180.51.wav	TRUE	wav	224.56	FALSE	???	??
19950	XieTingFeng	TouJiang	34	181.98	183.97	XieTingFeng_TouJiang_34_181.98_183.97.wav	TRUE	wav	224.56	FALSE	???	??
19951	XieTingFeng	TouJiang	35	184.13	187.6	XieTingFeng_TouJiang_35_184.13_187.60.wav	TRUE	wav	224.56	FALSE	???	??
19952	XieTingFeng	TouJiang	36	187.76	193.45	XieTingFeng_TouJiang_36_187.76_193.45.wav	TRUE	wav	224.56	FALSE	???	??
19953	XieTingFeng	TouJiang	37	193.55	199.22	XieTingFeng_TouJiang_37_193.55_199.22.wav	TRUE	wav	224.56	FALSE	???	??
19954	XieTingFeng	TouJiang	38	199.24	205.24	XieTingFeng_TouJiang_38_199.24_205.24.wav	TRUE	wav	224.56	FALSE	???	??
19955	XieTingFeng	TouJiang	39	205.24	211.24	XieTingFeng_TouJiang_39_205.24_211.24.wav	TRUE	wav	224.56	FALSE	???	??
19957	XieTingFeng	TouJiang	40	211.24	216.29	XieTingFeng_TouJiang_40_211.24_216.29.wav	TRUE	wav	224.56	FALSE	???	??
19958	XieTingFeng	TouJiang	41	216.3	222.3	XieTingFeng_TouJiang_41_216.30_222.30.wav	TRUE	wav	224.56	FALSE	???	??
19959	XieTingFeng	TouJiang	42	222.3	224.56	XieTingFeng_TouJiang_42_222.30_224.56.wav	TRUE	wav	224.56	FALSE	???	??
19976	XieTingFeng	WenYi	1	0.88	4.4	XieTingFeng_WenYi_1_0.88_4.40.wav	TRUE	wav	264.74	FALSE	???	??
19987	XieTingFeng	WenYi	2	4.43	10.43	XieTingFeng_WenYi_2_4.43_10.43.wav	TRUE	wav	264.74	FALSE	???	??
19998	XieTingFeng	WenYi	3	10.43	13.45	XieTingFeng_WenYi_3_10.43_13.45.wav	TRUE	wav	264.74	FALSE	???	??
20009	XieTingFeng	WenYi	4	14.57	17.74	XieTingFeng_WenYi_4_14.57_17.74.wav	TRUE	wav	264.74	FALSE	???	??
20020	XieTingFeng	WenYi	5	17.82	23.82	XieTingFeng_WenYi_5_17.82_23.82.wav	TRUE	wav	264.74	FALSE	???	??
20029	XieTingFeng	WenYi	6	23.82	24.84	XieTingFeng_WenYi_6_23.82_24.84.wav	TRUE	wav	264.74	FALSE	???	??
20030	XieTingFeng	WenYi	7	25.11	27.75	XieTingFeng_WenYi_7_25.11_27.75.wav	TRUE	wav	264.74	FALSE	???	??
20031	XieTingFeng	WenYi	8	27.79	33.79	XieTingFeng_WenYi_8_27.79_33.79.wav	TRUE	wav	264.74	FALSE	???	??
20032	XieTingFeng	WenYi	9	33.79	35.58	XieTingFeng_WenYi_9_33.79_35.58.wav	TRUE	wav	264.74	FALSE	???	??
19966	XieTingFeng	WenYi	10	35.78	38.36	XieTingFeng_WenYi_10_35.78_38.36.wav	TRUE	wav	264.74	FALSE	???	??
19967	XieTingFeng	WenYi	11	38.71	41.05	XieTingFeng_WenYi_11_38.71_41.05.wav	TRUE	wav	264.74	FALSE	???	??
19968	XieTingFeng	WenYi	12	41.25	46.48	XieTingFeng_WenYi_12_41.25_46.48.wav	TRUE	wav	264.74	FALSE	???	??
19969	XieTingFeng	WenYi	13	46.64	49.03	XieTingFeng_WenYi_13_46.64_49.03.wav	TRUE	wav	264.74	FALSE	???	??
19970	XieTingFeng	WenYi	14	49.37	51.94	XieTingFeng_WenYi_14_49.37_51.94.wav	TRUE	wav	264.74	FALSE	???	??
19971	XieTingFeng	WenYi	15	52.13	54.8	XieTingFeng_WenYi_15_52.13_54.80.wav	TRUE	wav	264.74	FALSE	???	??
19972	XieTingFeng	WenYi	16	55.08	57.42	XieTingFeng_WenYi_16_55.08_57.42.wav	TRUE	wav	264.74	FALSE	???	??
19973	XieTingFeng	WenYi	17	57.52	60.12	XieTingFeng_WenYi_17_57.52_60.12.wav	TRUE	wav	264.74	FALSE	???	??
19974	XieTingFeng	WenYi	18	61.9	67.9	XieTingFeng_WenYi_18_61.90_67.90.wav	TRUE	wav	264.74	FALSE	???	??
19975	XieTingFeng	WenYi	19	68	68.42	XieTingFeng_WenYi_19_68.00_68.42.wav	TRUE	wav	264.74	FALSE	???	??
19977	XieTingFeng	WenYi	20	68.51	71.06	XieTingFeng_WenYi_20_68.51_71.06.wav	TRUE	wav	264.74	FALSE	???	??
19978	XieTingFeng	WenYi	21	71.21	73.14	XieTingFeng_WenYi_21_71.21_73.14.wav	TRUE	wav	264.74	FALSE	???	??
19979	XieTingFeng	WenYi	22	74.23	76.48	XieTingFeng_WenYi_22_74.23_76.48.wav	TRUE	wav	264.74	FALSE	???	??
19980	XieTingFeng	WenYi	23	76.55	78.26	XieTingFeng_WenYi_23_76.55_78.26.wav	TRUE	wav	264.74	FALSE	???	??
19981	XieTingFeng	WenYi	24	79.64	81.94	XieTingFeng_WenYi_24_79.64_81.94.wav	TRUE	wav	264.74	FALSE	???	??
19982	XieTingFeng	WenYi	25	81.97	86.71	XieTingFeng_WenYi_25_81.97_86.71.wav	TRUE	wav	264.74	FALSE	???	??
19983	XieTingFeng	WenYi	26	88.15	90.06	XieTingFeng_WenYi_26_88.15_90.06.wav	TRUE	wav	264.74	FALSE	???	??
19984	XieTingFeng	WenYi	27	90.34	93.3	XieTingFeng_WenYi_27_90.34_93.30.wav	TRUE	wav	264.74	FALSE	???	??
19985	XieTingFeng	WenYi	28	93.33	95.74	XieTingFeng_WenYi_28_93.33_95.74.wav	TRUE	wav	264.74	FALSE	???	??
19986	XieTingFeng	WenYi	29	95.99	101.02	XieTingFeng_WenYi_29_95.99_101.02.wav	TRUE	wav	264.74	FALSE	???	??
19988	XieTingFeng	WenYi	30	101.14	103.76	XieTingFeng_WenYi_30_101.14_103.76.wav	TRUE	wav	264.74	FALSE	???	??
19989	XieTingFeng	WenYi	31	103.93	106.48	XieTingFeng_WenYi_31_103.93_106.48.wav	TRUE	wav	264.74	FALSE	???	??
19990	XieTingFeng	WenYi	32	106.68	109.32	XieTingFeng_WenYi_32_106.68_109.32.wav	TRUE	wav	264.74	FALSE	???	??
19991	XieTingFeng	WenYi	33	109.94	114.67	XieTingFeng_WenYi_33_109.94_114.67.wav	TRUE	wav	264.74	FALSE	???	??
19992	XieTingFeng	WenYi	34	114.87	116.4	XieTingFeng_WenYi_34_114.87_116.40.wav	TRUE	wav	264.74	FALSE	???	??
19993	XieTingFeng	WenYi	35	117.92	121.9	XieTingFeng_WenYi_35_117.92_121.90.wav	TRUE	wav	264.74	FALSE	???	??
19994	XieTingFeng	WenYi	36	123.27	125.57	XieTingFeng_WenYi_36_123.27_125.57.wav	TRUE	wav	264.74	FALSE	???	??
19995	XieTingFeng	WenYi	37	125.68	127.64	XieTingFeng_WenYi_37_125.68_127.64.wav	TRUE	wav	264.74	FALSE	???	??
19996	XieTingFeng	WenYi	38	128.51	133.07	XieTingFeng_WenYi_38_128.51_133.07.wav	TRUE	wav	264.74	FALSE	???	??
19997	XieTingFeng	WenYi	39	134.23	140.23	XieTingFeng_WenYi_39_134.23_140.23.wav	TRUE	wav	264.74	FALSE	???	??
19999	XieTingFeng	WenYi	40	140.23	141.16	XieTingFeng_WenYi_40_140.23_141.16.wav	TRUE	wav	264.74	FALSE	???	??
20000	XieTingFeng	WenYi	41	142.13	148.13	XieTingFeng_WenYi_41_142.13_148.13.wav	TRUE	wav	264.74	FALSE	???	??
20001	XieTingFeng	WenYi	42	148.13	149.48	XieTingFeng_WenYi_42_148.13_149.48.wav	TRUE	wav	264.74	FALSE	???	??
20002	XieTingFeng	WenYi	43	156.11	161.79	XieTingFeng_WenYi_43_156.11_161.79.wav	TRUE	wav	264.74	FALSE	???	??
20003	XieTingFeng	WenYi	44	167.01	173.01	XieTingFeng_WenYi_44_167.01_173.01.wav	TRUE	wav	264.74	FALSE	???	??
20004	XieTingFeng	WenYi	45	173.01	179.01	XieTingFeng_WenYi_45_173.01_179.01.wav	TRUE	wav	264.74	FALSE	???	??
20005	XieTingFeng	WenYi	46	179.01	185.01	XieTingFeng_WenYi_46_179.01_185.01.wav	TRUE	wav	264.74	FALSE	???	??
20006	XieTingFeng	WenYi	47	185.01	191.01	XieTingFeng_WenYi_47_185.01_191.01.wav	TRUE	wav	264.74	FALSE	???	??
20007	XieTingFeng	WenYi	48	191.01	192.91	XieTingFeng_WenYi_48_191.01_192.91.wav	TRUE	wav	264.74	FALSE	???	??
20008	XieTingFeng	WenYi	49	194.24	196.33	XieTingFeng_WenYi_49_194.24_196.33.wav	TRUE	wav	264.74	FALSE	???	??
20010	XieTingFeng	WenYi	50	196.59	198.41	XieTingFeng_WenYi_50_196.59_198.41.wav	TRUE	wav	264.74	FALSE	???	??
20011	XieTingFeng	WenYi	51	199.63	201.69	XieTingFeng_WenYi_51_199.63_201.69.wav	TRUE	wav	264.74	FALSE	???	??
20012	XieTingFeng	WenYi	52	201.94	204.11	XieTingFeng_WenYi_52_201.94_204.11.wav	TRUE	wav	264.74	FALSE	???	??
20013	XieTingFeng	WenYi	53	204.87	207.39	XieTingFeng_WenYi_53_204.87_207.39.wav	TRUE	wav	264.74	FALSE	???	??
20014	XieTingFeng	WenYi	54	207.41	212	XieTingFeng_WenYi_54_207.41_212.00.wav	TRUE	wav	264.74	FALSE	???	??
20015	XieTingFeng	WenYi	55	212.71	214.92	XieTingFeng_WenYi_55_212.71_214.92.wav	TRUE	wav	264.74	FALSE	???	??
20016	XieTingFeng	WenYi	56	215.78	218.3	XieTingFeng_WenYi_56_215.78_218.30.wav	TRUE	wav	264.74	FALSE	???	??
20017	XieTingFeng	WenYi	57	218.46	220.35	XieTingFeng_WenYi_57_218.46_220.35.wav	TRUE	wav	264.74	FALSE	???	??
20018	XieTingFeng	WenYi	58	221.23	223.82	XieTingFeng_WenYi_58_221.23_223.82.wav	TRUE	wav	264.74	FALSE	???	??
20019	XieTingFeng	WenYi	59	223.94	225.8	XieTingFeng_WenYi_59_223.94_225.80.wav	TRUE	wav	264.74	FALSE	???	??
20021	XieTingFeng	WenYi	60	226.93	232.93	XieTingFeng_WenYi_60_226.93_232.93.wav	TRUE	wav	264.74	FALSE	???	??
20022	XieTingFeng	WenYi	61	232.93	233.98	XieTingFeng_WenYi_61_232.93_233.98.wav	TRUE	wav	264.74	FALSE	???	??
20023	XieTingFeng	WenYi	62	234.17	240.17	XieTingFeng_WenYi_62_234.17_240.17.wav	TRUE	wav	264.74	FALSE	???	??
20024	XieTingFeng	WenYi	63	240.17	246.17	XieTingFeng_WenYi_63_240.17_246.17.wav	TRUE	wav	264.74	FALSE	???	??
20025	XieTingFeng	WenYi	64	246.17	252.17	XieTingFeng_WenYi_64_246.17_252.17.wav	TRUE	wav	264.74	FALSE	???	??
20026	XieTingFeng	WenYi	65	252.17	258.17	XieTingFeng_WenYi_65_252.17_258.17.wav	TRUE	wav	264.74	FALSE	???	??
20027	XieTingFeng	WenYi	66	258.17	264.17	XieTingFeng_WenYi_66_258.17_264.17.wav	TRUE	wav	264.74	FALSE	???	??
20028	XieTingFeng	WenYi	67	264.17	264.74	XieTingFeng_WenYi_67_264.17_264.74.wav	TRUE	wav	264.74	FALSE	???	??
20043	XieTingFeng	Withoutme	1	14.31	16.17	XieTingFeng_Withoutme_1_14.31_16.17.wav	TRUE	wav	212.95	FALSE	???	Without Me
20054	XieTingFeng	Withoutme	2	16.28	19.7	XieTingFeng_Withoutme_2_16.28_19.70.wav	TRUE	wav	212.95	FALSE	???	Without Me
20065	XieTingFeng	Withoutme	3	22.65	24.53	XieTingFeng_Withoutme_3_22.65_24.53.wav	TRUE	wav	212.95	FALSE	???	Without Me
20074	XieTingFeng	Withoutme	4	24.62	26.34	XieTingFeng_Withoutme_4_24.62_26.34.wav	TRUE	wav	212.95	FALSE	???	Without Me
20075	XieTingFeng	Withoutme	5	26.35	28.46	XieTingFeng_Withoutme_5_26.35_28.46.wav	TRUE	wav	212.95	FALSE	???	Without Me
20076	XieTingFeng	Withoutme	6	31.05	34.15	XieTingFeng_Withoutme_6_31.05_34.15.wav	TRUE	wav	212.95	FALSE	???	Without Me
20077	XieTingFeng	Withoutme	7	35.18	38.56	XieTingFeng_Withoutme_7_35.18_38.56.wav	TRUE	wav	212.95	FALSE	???	Without Me
20078	XieTingFeng	Withoutme	8	39.38	41	XieTingFeng_Withoutme_8_39.38_41.00.wav	TRUE	wav	212.95	FALSE	???	Without Me
20079	XieTingFeng	Withoutme	9	41.45	45.17	XieTingFeng_Withoutme_9_41.45_45.17.wav	TRUE	wav	212.95	FALSE	???	Without Me
20033	XieTingFeng	Withoutme	10	46.19	48.42	XieTingFeng_Withoutme_10_46.19_48.42.wav	TRUE	wav	212.95	FALSE	???	Without Me
20034	XieTingFeng	Withoutme	11	49.04	52.32	XieTingFeng_Withoutme_11_49.04_52.32.wav	TRUE	wav	212.95	FALSE	???	Without Me
20035	XieTingFeng	Withoutme	12	53.23	54.97	XieTingFeng_Withoutme_12_53.23_54.97.wav	TRUE	wav	212.95	FALSE	???	Without Me
20036	XieTingFeng	Withoutme	13	55.15	56.69	XieTingFeng_Withoutme_13_55.15_56.69.wav	TRUE	wav	212.95	FALSE	???	Without Me
20037	XieTingFeng	Withoutme	14	57.43	61.1	XieTingFeng_Withoutme_14_57.43_61.10.wav	TRUE	wav	212.95	FALSE	???	Without Me
20038	XieTingFeng	Withoutme	15	62.83	64.94	XieTingFeng_Withoutme_15_62.83_64.94.wav	TRUE	wav	212.95	FALSE	???	Without Me
20039	XieTingFeng	Withoutme	16	65.74	69.14	XieTingFeng_Withoutme_16_65.74_69.14.wav	TRUE	wav	212.95	FALSE	???	Without Me
20040	XieTingFeng	Withoutme	17	69.89	71.71	XieTingFeng_Withoutme_17_69.89_71.71.wav	TRUE	wav	212.95	FALSE	???	Without Me
20041	XieTingFeng	Withoutme	18	74.12	77.71	XieTingFeng_Withoutme_18_74.12_77.71.wav	TRUE	wav	212.95	FALSE	???	Without Me
20042	XieTingFeng	Withoutme	19	85.32	87.07	XieTingFeng_Withoutme_19_85.32_87.07.wav	TRUE	wav	212.95	FALSE	???	Without Me
20044	XieTingFeng	Withoutme	20	87.17	90.94	XieTingFeng_Withoutme_20_87.17_90.94.wav	TRUE	wav	212.95	FALSE	???	Without Me
20045	XieTingFeng	Withoutme	21	93.45	95.44	XieTingFeng_Withoutme_21_93.45_95.44.wav	TRUE	wav	212.95	FALSE	???	Without Me
20046	XieTingFeng	Withoutme	22	95.8	99.63	XieTingFeng_Withoutme_22_95.80_99.63.wav	TRUE	wav	212.95	FALSE	???	Without Me
20047	XieTingFeng	Withoutme	23	103.03	105.14	XieTingFeng_Withoutme_23_103.03_105.14.wav	TRUE	wav	212.95	FALSE	???	Without Me
20048	XieTingFeng	Withoutme	24	107.59	109.87	XieTingFeng_Withoutme_24_107.59_109.87.wav	TRUE	wav	212.95	FALSE	???	Without Me
